what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331183294228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183298075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183298259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331183299772
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331183301174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183311791
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183344568
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331183346420
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331183346976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331183347429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183351006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183351176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331183358066
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331183362308
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331183363628
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331183364053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183373278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183389481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331183398247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331183399323
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331183404378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331183405003
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331183407101
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1331183409367
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331183409800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331183410121
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331183417117
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331183419755
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331183422473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331183422909
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331183430770
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331183431712
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1331183434030
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1331183436635
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1331183441459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331183441845
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331183456885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331183460600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331183461634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331183474019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331183474735
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1331183475229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331183475583
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1331183480871
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1331183480979
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1331183483939
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1331183483939
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331183485749
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331183486796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183491073
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183501501
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183512239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183513165
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183513211
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183516081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183518984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183543965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183549692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183642694
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1331183646054
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183649375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183681672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183681790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183683408
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331183687393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183689694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183690568
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183692285
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183693942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183696808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183697868
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183700211
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183700865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183701131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183702123
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183702152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183719637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331183726989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183728719
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183810334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183814545
opened,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1331183821344
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1331183821397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183824984
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331183832544
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1331183834412
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331183838787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183841576
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1331183850316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183853301
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331183878329
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331183921899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331183922443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183926243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183926427
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331183929788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331183930292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1331183933110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331183934287
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331183934816
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331183935376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183946914
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183947136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331183948632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1331183950248
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331183953371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331183953830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1331183960819
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331183961861
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331183962893
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331183963360
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331183967434
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331183968459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331183969989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331183973472
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331183975398
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331183975745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183982538
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1331183996874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331183996999
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331183997033
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1331184001644
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331184007693
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331184027978
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1331184032340
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331184036769
executed,command,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors.lineNumberToggle",1331184038690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1331184049021
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331184050144
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331184050756
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331184051157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331184052468
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331184057324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331184060980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331184084965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331184136183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331184143738
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331184149401
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331184624667
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331184626823
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331184818052
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1331184823012
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331184829479
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331184831738
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331184847913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331184881829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331184946242
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.team.Commit",1331184946359
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.team.SimplePush",1331184955662
